Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
544195,22741,FUNKY DIVA PEN,48,2011-02-17 08:58:00,0.85,13305.0,United Kingdom,40.8
527094,22295,HEART FILIGREE DOVE LARGE,6,2010-10-14 16:14:00,1.65,17913.0,United Kingdom,9.899999999999999
569338,22683,FRENCH BLUE METAL DOOR SIGN 8,20,2011-10-03 14:18:00,1.25,16013.0,United Kingdom,25.0
574479,23319,BOX OF 6 MINI 50'S CRACKERS,1,2011-11-04 12:39:00,2.49,18035.0,United Kingdom,2.49
490014,84745A,PINK HANGING GINGHAM EASTER HEN,6,2009-12-03 12:28:00,0.42,15466.0,United Kingdom,2.52
528991,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2010-10-26 11:23:00,4.95,16168.0,United Kingdom,29.700000000000003
540848,21815,STAR  T-LIGHT HOLDER ,4,2011-01-12 09:26:00,2.98,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,11.92
571660,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-10-18 12:49:00,1.45,16191.0,United Kingdom,17.4
547206,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-03-21 14:18:00,8.95,16791.0,United Kingdom,8.95
532554,22516,CHILDS GARDEN RAKE BLUE,1,2010-11-12 12:32:00,2.1,15983.0,United Kingdom,2.1
571837,22629,SPACEBOY LUNCH BOX ,2,2011-10-19 12:11:00,1.95,16470.0,United Kingdom,3.9
549321,22784,LANTERN CREAM GAZEBO ,3,2011-04-08 10:19:00,4.95,14243.0,United Kingdom,14.850000000000001
569202,22381,TOY TIDY PINK POLKADOT,1,2011-09-30 17:22:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
506456,21063,PARTY INVITES JAZZ HEARTS,6,2010-04-29 19:08:00,0.85,15015.0,United Kingdom,5.1
512177,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-06-14 12:01:00,0.42,15150.0,United Kingdom,10.08
552234,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-05-06 16:01:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.29
575516,22435,SET OF 9 HEART SHAPED BALLOONS,24,2011-11-10 10:45:00,1.25,17340.0,United Kingdom,30.0
548186,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,24,2011-03-29 15:02:00,1.69,13777.0,United Kingdom,40.56
537256,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-06 11:06:00,1.25,16210.0,United Kingdom,15.0
524559,22423,REGENCY CAKESTAND 3 TIER,3,2010-09-29 14:37:00,12.75,17515.0,United Kingdom,38.25
550280,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-04-15 13:31:00,0.65,13048.0,United Kingdom,5.2
578065,23568,EGG CUP HENRIETTA HEN CREAM ,1,2011-11-22 15:41:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
520718,21755,LOVE BUILDING BLOCK WORD,6,2010-08-29 14:20:00,5.95,13540.0,United Kingdom,35.7
534822,22652,TRAVEL SEWING KIT,10,2010-11-24 12:54:00,1.65,12970.0,United Kingdom,16.5
578926,21116,OWL DOORSTOP,2,2011-11-27 12:24:00,4.95,18156.0,United Kingdom,9.9
511070,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-06-06 13:26:00,9.95,16340.0,United Kingdom,19.9
527044,22366,DOORMAT AIRMAIL ,2,2010-10-14 12:41:00,7.95,13756.0,United Kingdom,15.9
524628,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",2,2010-09-30 10:56:00,1.25,14796.0,United Kingdom,2.5
502030,21934,SKULL SHOULDER BAG,1,2010-03-22 13:11:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
535478,22629,SPACEBOY LUNCH BOX ,1,2010-11-26 14:22:00,1.95,17757.0,United Kingdom,1.95
540122,22511,RETROSPOT BABUSHKA DOORSTOP,40,2011-01-05 10:39:00,1.25,13694.0,United Kingdom,50.0
544406,79191C,RETRO PLASTIC ELEPHANT TRAY,6,2011-02-18 13:26:00,0.85,16726.0,United Kingdom,5.1
498391,22175,PINK OWL SOFT TOY,1,2010-02-18 14:50:00,2.95,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.95
503956,85177,BASKET OF FLOWERS SEWING KIT,4,2010-04-08 16:45:00,0.85,13443.0,United Kingdom,3.4
504327,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-04-12 15:40:00,1.25,16595.0,United Kingdom,1.25
552232,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-05-06 15:54:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
551821,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2,2011-05-04 12:20:00,1.45,16942.0,United Kingdom,2.9
574714,22469,HEART OF WICKER SMALL,1,2011-11-06 14:29:00,1.65,15427.0,United Kingdom,1.65
539764,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-12-22 11:07:00,0.42,14533.0,United Kingdom,21.0
490609,85024C,PINK SMALL JEWELLED PHOTOFRAME,1,2009-12-07 11:39:00,1.65,14037.0,United Kingdom,1.65
550958,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-21 16:37:00,2.95,15281.0,United Kingdom,17.700000000000003
543354,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-02-07 13:50:00,0.42,13458.0,United Kingdom,10.08
538566,22535,MAGIC DRAWING SLATE BUNNIES ,1,2010-12-13 11:21:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.85
559535,21927,BLUE/CREAM STRIPE CUSHION COVER ,3,2011-07-10 12:16:00,1.25,17841.0,United Kingdom,3.75
565200,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,30,2011-09-01 16:30:00,1.25,17576.0,United Kingdom,37.5
564818,22074,6 RIBBONS SHIMMERING PINKS ,3,2011-08-30 12:10:00,1.25,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.75
554059,79030G,TUMBLER NEW ENGLAND,24,2011-05-20 16:25:00,0.39,14388.0,United Kingdom,9.36
575176,23199,JUMBO BAG APPLES,2,2011-11-08 18:29:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.26
552446,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-05-09 13:28:00,1.65,16729.0,United Kingdom,6.6
518613,22030,SWALLOWS GREETING CARD,12,2010-08-10 12:37:00,0.42,16713.0,United Kingdom,5.04
547910,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-03-28 12:23:00,1.65,14159.0,United Kingdom,3.3
570342,22142,CHRISTMAS CRAFT WHITE FAIRY ,24,2011-10-10 12:26:00,1.45,17706.0,United Kingdom,34.8
523125,20750,RED/WHITE DOT MINI CASES,2,2010-09-20 13:35:00,7.95,14291.0,United Kingdom,15.9
556790,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-06-14 13:48:00,0.83,15656.0,United Kingdom,9.959999999999999
544186,22963,JAM JAR WITH GREEN LID,3,2011-02-16 15:56:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.89
527348,22113,GREY HEART HOT WATER BOTTLE,4,2010-10-15 15:52:00,3.75,14341.0,United Kingdom,15.0
535835,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,7,2010-11-29 09:46:00,5.06,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,35.419999999999995
529837,22632,HAND WARMER RED RETROSPOT,2,2010-10-31 12:34:00,2.1,16784.0,United Kingdom,4.2
551436,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2011-04-28 15:13:00,1.65,16904.0,United Kingdom,1.65
523934,22423,REGENCY CAKESTAND 3 TIER,4,2010-09-26 10:47:00,12.75,16168.0,United Kingdom,51.0
529603,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-10-29 10:10:00,1.69,14035.0,United Kingdom,81.12
557324,20707,CRAZY DAISY HEART DECORATION,3,2011-06-20 09:41:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.4899999999999998
546892,22031,BOTANICAL LAVENDER BIRTHDAY CARD,3,2011-03-17 18:20:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.4899999999999998
520166,47591D,PINK FAIRY CAKE CHILDRENS APRON,6,2010-08-24 12:55:00,1.95,17774.0,United Kingdom,11.7
490533,21432,SET OF 3 CASES WOODLAND DESIGN,1,2009-12-06 16:07:00,5.95,17610.0,United Kingdom,5.95
557897,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4,2011-06-23 14:25:00,7.95,13881.0,United Kingdom,31.8
579751,85040a,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-11-30 14:46:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.29
544823,22191,IVORY DINER WALL CLOCK,4,2011-02-24 09:28:00,8.5,14004.0,United Kingdom,34.0
545687,22744,MAKE YOUR OWN MONSOON CARD KIT,3,2011-03-06 12:20:00,2.95,17769.0,United Kingdom,8.850000000000001
571056,20723,STRAWBERRY CHARLOTTE BAG,10,2011-10-13 14:10:00,0.85,15367.0,United Kingdom,8.5
510549,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2010-06-01 16:06:00,4.25,13719.0,United Kingdom,17.0
500575,22195,LARGE HEART MEASURING SPOONS,3,2010-03-08 16:53:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.08
550639,22834,HAND WARMER BABUSHKA DESIGN,12,2011-04-19 15:46:00,2.1,14152.0,United Kingdom,25.200000000000003
581376,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-12-08 12:43:00,3.75,14719.0,United Kingdom,3.75
511041,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,16,2010-06-06 11:21:00,0.85,12932.0,United Kingdom,13.6
571500,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-10-17 15:09:00,2.08,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,6.24
562576,23301,GARDENERS KNEELING PAD KEEP CALM ,5,2011-08-07 13:08:00,1.65,15518.0,United Kingdom,8.25
569700,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2011-10-05 15:56:00,4.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.96
560359,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-07-18 11:47:00,4.95,14159.0,United Kingdom,4.95
567183,85032C,CURIOUS IMAGES GIFT WRAP SET,2,2011-09-18 15:32:00,0.65,14769.0,United Kingdom,1.3
521488,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2010-09-06 13:42:00,8.47,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.47
545667,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2011-03-04 16:07:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.63
505466,15044B,BLUE PAPER PARASOL ,12,2010-04-22 11:59:00,2.95,14000.0,United Kingdom,35.400000000000006
516273,48138,DOORMAT UNION FLAG,2,2010-07-19 12:44:00,7.49,14978.0,United Kingdom,14.98
508077,22620,4 TRADITIONAL SPINNING TOPS,1,2010-05-12 16:29:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.51
580673,23298,SPOTTY BUNTING,12,2011-12-05 14:30:00,4.95,13089.0,United Kingdom,59.400000000000006
557217,22037,ROBOT BIRTHDAY CARD,12,2011-06-17 12:30:00,0.42,17426.0,United Kingdom,5.04
540352,21221,SET/4 BADGES CUTE CREATURES,1,2011-01-06 14:27:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.85
525215,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-10-04 12:46:00,2.95,14849.0,United Kingdom,35.400000000000006
560258,23298,SPOTTY BUNTING,6,2011-07-17 13:26:00,4.95,13340.0,United Kingdom,29.700000000000003
553541,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-05-17 15:33:00,4.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,9.92
520214,22429,ENAMEL MEASURING JUG CREAM,4,2010-08-25 07:46:00,4.25,14895.0,United Kingdom,17.0
493708,85197,SET OF 12 MINI BUNNIES IN A BUCKET,1,2010-01-05 15:29:00,2.1,15311.0,United Kingdom,2.1
500695,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,2010-03-09 12:48:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.21
523319,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-09-21 13:37:00,1.95,16511.0,United Kingdom,3.9
504936,22203,MILK PAN RED RETROSPOT,1,2010-04-19 11:23:00,3.74,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.74
547794,21213,PACK OF 72 SKULL CAKE CASES,1,2011-03-25 12:13:00,0.55,14085.0,United Kingdom,0.55
572726,23132,SMALL IVORY HEART WALL ORGANISER,1,2011-10-25 15:19:00,5.75,16056.0,United Kingdom,5.75
578225,22633,HAND WARMER UNION JACK,12,2011-11-23 11:51:00,2.1,17700.0,United Kingdom,25.200000000000003
539451,21215,IVORY PAPER CUP CAKE CASES ,1,2010-12-17 16:59:00,1.28,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.28
527944,21931,JUMBO STORAGE BAG SUKI,10,2010-10-19 14:54:00,1.95,13510.0,United Kingdom,19.5
580367,22123,PING MICROWAVE APRON,1,2011-12-02 16:39:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
571183,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-10-14 11:08:00,4.15,14796.0,United Kingdom,4.15
573406,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,2011-10-30 15:57:00,1.25,14112.0,United Kingdom,15.0
581439,23007, SPACEBOY BABY GIFT SET,1,2011-12-08 16:30:00,10.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.79
489802,16161U,"WRAP,SUKI AND FRIENDS",25,2009-12-02 12:32:00,0.42,15581.0,United Kingdom,10.5
569220,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-10-02 13:26:00,2.08,16007.0,United Kingdom,2.08
532595,22470,HEART OF WICKER LARGE,4,2010-11-12 14:51:00,2.95,14690.0,United Kingdom,11.8
527728,21161,KEEP OUT BOYS DOOR HANGER ,1,2010-10-18 15:44:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
504407,82581,TOILET METAL SIGN,2,2010-04-13 11:58:00,0.55,14527.0,United Kingdom,1.1
552353,22717,CARD DOG AND BALL ,12,2011-05-09 12:14:00,0.42,17612.0,United Kingdom,5.04
533731,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-11-18 13:30:00,2.95,15071.0,United Kingdom,23.6
531745,85014B,RED RETROSPOT UMBRELLA,24,2010-11-09 12:58:00,4.95,16684.0,United Kingdom,118.80000000000001
579002,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-11-27 16:27:00,0.19,14093.0,United Kingdom,6.84
509156,85202,HANGING WOOD AND FELT HEART,6,2010-05-20 13:28:00,0.42,15025.0,United Kingdom,2.52
579938,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-12-01 10:18:00,2.1,14146.0,United Kingdom,25.200000000000003
544667,22084,PAPER CHAIN KIT EMPIRE,40,2011-02-22 15:10:00,2.55,17511.0,United Kingdom,102.0
527155,21992,VINTAGE PAISLEY STATIONERY SET,4,2010-10-15 11:22:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.04
548749,23078,ICE CREAM PEN LIP GLOSS ,24,2011-04-04 12:29:00,1.25,13004.0,United Kingdom,30.0
507883,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-05-11 15:31:00,3.25,15696.0,United Kingdom,26.0
515766,22146,EASTER CRAFT IVY WREATH WITH CHICK,2,2010-07-14 14:17:00,1.95,15272.0,United Kingdom,3.9
566033,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-09-08 13:07:00,4.95,16031.0,United Kingdom,4.95
555276,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-06-01 17:28:00,19.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,19.96
540647,82581,TOILET METAL SIGN,4,2011-01-10 14:57:00,0.55,17406.0,United Kingdom,2.2
552234,DCGSSBOY,BOYS PARTY BAG,7,2011-05-06 16:01:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,23.03
565234,22090,PAPER BUNTING RETROSPOT,1,2011-09-02 09:38:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.79
558862,21626,VINTAGE UNION JACK PENNANT,12,2011-07-04 12:25:00,1.95,13901.0,United Kingdom,23.4
574356,20726,LUNCH BAG WOODLAND,1,2011-11-04 10:48:00,4.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.96
554993,20718,RED RETROSPOT SHOPPER BAG,5,2011-05-29 14:13:00,1.25,17051.0,United Kingdom,6.25
506344,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-04-29 11:48:00,0.85,17730.0,United Kingdom,10.2
575917,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-11 16:57:00,0.55,13895.0,United Kingdom,13.200000000000001
520700,21754,HOME BUILDING BLOCK WORD,2,2010-08-29 11:31:00,5.95,15976.0,United Kingdom,11.9
494148,20675,BLUE SPOTTY BOWL,1,2010-01-11 14:45:00,1.25,15311.0,United Kingdom,1.25
577495,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-20 12:20:00,12.75,14704.0,United Kingdom,12.75
547583,21977,PACK OF 60 PINK PAISLEY CAKE CASES,60,2011-03-24 11:07:00,0.55,12901.0,United Kingdom,33.0
571846,22227,HANGING HEART MIRROR DECORATION ,1,2011-10-19 12:35:00,0.65,17841.0,United Kingdom,0.65
510983,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,2,2010-06-04 12:23:00,4.24,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.48
511038,21090,SET/6 COLLAGE PAPER PLATES,12,2010-06-06 11:11:00,0.85,14766.0,United Kingdom,10.2
502321,22423,REGENCY CAKESTAND 3 TIER,1,2010-03-24 10:06:00,12.75,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12.75
506378,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-04-29 12:17:00,2.1,14824.0,United Kingdom,12.600000000000001
550831,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-21 10:29:00,2.08,13534.0,United Kingdom,20.8
522030,22355,CHARLOTTE BAG SUKI DESIGN,6,2010-09-10 12:07:00,0.85,15580.0,United Kingdom,5.1
490074,21014,SWISS CHALET TREE DECORATION ,1,2009-12-03 14:39:00,1.7,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.7
519122,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,2,2010-08-13 12:11:00,3.75,17913.0,United Kingdom,7.5
524379,20711,JUMBO BAG TOYS ,10,2010-09-28 17:44:00,1.95,17612.0,United Kingdom,19.5
549718,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-04-11 15:03:00,8.5,13846.0,United Kingdom,17.0
554944,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-05-27 14:12:00,1.06,18073.0,United Kingdom,76.32000000000001
498548,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2010-02-19 17:40:00,1.65,17400.0,United Kingdom,4.949999999999999
518902,22163,HEART STRING MEMO HOLDER HANGING,4,2010-08-12 14:15:00,2.95,14461.0,United Kingdom,11.8
527505,79066K,RETRO MOD TRAY,1,2010-10-18 12:25:00,0.85,17841.0,United Kingdom,0.85
568702,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,40,2011-09-28 15:18:00,0.29,17950.0,United Kingdom,11.6
503547,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-04-01 14:52:00,12.75,14049.0,United Kingdom,25.5
558057,22464,HANGING METAL HEART LANTERN,6,2011-06-24 14:57:00,1.65,15665.0,United Kingdom,9.899999999999999
527094,84581,DOG TOY WITH PINK CROCHET SKIRT,1,2010-10-14 16:14:00,3.75,17913.0,United Kingdom,3.75
531370,21174,POTTERING IN THE SHED METAL SIGN,2,2010-11-07 15:30:00,1.95,16511.0,United Kingdom,3.9
564825,22227,HANGING HEART MIRROR DECORATION ,1,2011-08-30 12:26:00,1.25,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.25
553691,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-05-18 14:08:00,4.15,15311.0,United Kingdom,4.15
540832,48189,DOORMAT FRIENDSHIP ,2,2011-01-11 14:42:00,16.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,33.26
503842,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-04-07 16:52:00,0.55,16369.0,United Kingdom,13.200000000000001
570699,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-12 09:20:00,2.08,15421.0,United Kingdom,20.8
522594,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-09-15 13:21:00,1.65,16005.0,United Kingdom,1.65
541696,21934,SKULL SHOULDER BAG,1,2011-01-20 18:08:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.63
500025,21161,KEEP OUT BOYS DOOR HANGER ,3,2010-03-04 11:11:00,1.45,15950.0,United Kingdom,4.35
533496,22119,PEACE WOODEN BLOCK LETTERS,3,2010-11-17 13:42:00,6.95,17768.0,United Kingdom,20.85
522769,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2,2010-09-16 14:12:00,3.75,17799.0,United Kingdom,7.5
523989,22366,DOORMAT AIRMAIL ,2,2010-09-26 14:15:00,7.95,14105.0,United Kingdom,15.9
523122,22630,DOLLY GIRL LUNCH BOX,12,2010-09-20 13:09:00,1.95,12993.0,United Kingdom,23.4
532642,17096,ASSORTED LAQUERED INCENSE HOLDERS,5,2010-11-12 17:00:00,0.43,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.15
529082,20725,LUNCH BAG RED RETROSPOT,2,2010-10-26 13:11:00,1.65,14546.0,United Kingdom,3.3
540364,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-01-06 16:03:00,0.95,14505.0,United Kingdom,1.9
524945,21967,PACK OF 12 SKULL TISSUES,3,2010-10-01 12:27:00,0.29,13566.0,United Kingdom,0.8699999999999999
546502,21591,COSY HOUR CIGAR BOX MATCHES ,1,2011-03-14 11:46:00,1.25,16005.0,United Kingdom,1.25
513574,21883,STARS GIFT TAPE ,1,2010-06-25 15:13:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
520361,21883,STARS GIFT TAPE ,1,2010-08-25 13:44:00,0.65,13548.0,United Kingdom,0.65
538201,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-10 11:12:00,1.65,15723.0,United Kingdom,1.65
531382,21213,PACK OF 72 SKULL CAKE CASES,4,2010-11-07 16:29:00,0.55,16549.0,United Kingdom,2.2
490090,47580,TEA TIME DES TEA COSY,1,2009-12-03 15:53:00,2.55,15581.0,United Kingdom,2.55
556824,22659,LUNCH BOX I LOVE LONDON,1,2011-06-15 10:24:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
494387,46775E,CANDY POP CHUNKY KNITTED THROW ,4,2010-01-14 09:46:00,11.02,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,44.08
492414,82600,NO SINGING METAL SIGN,1,2009-12-16 17:01:00,4.3,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.3
565426,16235,RECYCLED PENCIL WITH RABBIT ERASER,10,2011-09-04 12:41:00,0.21,12851.0,United Kingdom,2.1
576447,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-11-15 11:30:00,1.25,13949.0,United Kingdom,15.0
513099,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-06-21 15:13:00,16.98,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,33.96
575475,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-09 16:03:00,1.65,17702.0,United Kingdom,16.5
580276,22535,MAGIC DRAWING SLATE BUNNIES ,7,2011-12-02 12:59:00,0.42,16426.0,United Kingdom,2.94
491368,22186,RED STAR CARD HOLDER,1,2009-12-10 15:56:00,2.95,14043.0,United Kingdom,2.95
502913,16235,RECYCLED PENCIL WITH RABBIT ERASER,21,2010-03-29 13:10:00,0.21,13975.0,United Kingdom,4.41
534035,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2010-11-19 15:50:00,1.65,13124.0,United Kingdom,16.5
527403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-10-17 14:26:00,2.95,15799.0,United Kingdom,26.55
516869,90170,DAISY HAIR BAND,6,2010-07-23 12:29:00,1.65,17908.0,United Kingdom,9.899999999999999
511160,82580,BATHROOM METAL SIGN,2,2010-06-07 12:01:00,0.55,15059.0,United Kingdom,1.1
575504,22961,JAM MAKING SET PRINTED,12,2011-11-10 10:29:00,1.45,14895.0,United Kingdom,17.4
552693,15036,ASSORTED COLOURS SILK FAN,24,2011-05-10 15:22:00,0.83,12748.0,United Kingdom,19.919999999999998
555855,21159,MOODY BOY  DOOR HANGER ,1,2011-06-07 13:56:00,1.45,15311.0,United Kingdom,1.45
539308,22972,CHILDREN'S SPACEBOY MUG,12,2010-12-16 17:48:00,1.65,17412.0,United Kingdom,19.799999999999997
533761,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2010-11-18 14:52:00,2.55,17841.0,United Kingdom,7.6499999999999995
568990,22027,TEA PARTY BIRTHDAY CARD,12,2011-09-29 16:42:00,0.42,15933.0,United Kingdom,5.04
544162,22294,HEART FILIGREE DOVE  SMALL,12,2011-02-16 13:00:00,1.25,14959.0,United Kingdom,15.0
578941,22400,MAGNETS PACK OF 4 HOME SWEET HOME,8,2011-11-27 13:26:00,0.39,16024.0,United Kingdom,3.12
572528,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-10-24 15:43:00,4.65,13176.0,United Kingdom,4.65
519868,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-08-20 16:21:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
580221,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-12-02 12:13:00,0.55,14092.0,United Kingdom,13.200000000000001
581405,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-12-08 13:50:00,1.45,13521.0,United Kingdom,2.9
559052,22712,CARD DOLLY GIRL ,2,2011-07-05 16:53:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
561679,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-28 18:56:00,0.85,15245.0,United Kingdom,10.2
577521,22563,HAPPY STENCIL CRAFT,3,2011-11-20 13:23:00,1.25,16411.0,United Kingdom,3.75
565388,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-09-02 15:56:00,5.95,14415.0,United Kingdom,11.9
550519,22522,CHILDS GARDEN FORK BLUE ,12,2011-04-19 09:31:00,0.85,13141.0,United Kingdom,10.2
540604,84247G,"DECOUPAGE,GREETING CARD,",12,2011-01-10 11:38:00,0.42,15326.0,United Kingdom,5.04
572194,22066,LOVE HEART TRINKET POT,4,2011-10-21 11:43:00,0.39,17832.0,United Kingdom,1.56
